258779,1,-13,3889.17,-0.727316,-0.182484,-0.661598,0.242505,0.0596265,0.220787
266869,1,-13,5949.6,-0.881302,-0.271751,-0.386599,0.294723,0.0888838,0.127864
268100,1,13,6252.25,-0.714094,-0.657987,-0.239003,0.239297,0.21795,0.0796614
277807,1,-13,4455.91,-0.63188,-0.754317,-0.178137,0.206407,0.253297,0.0659384
278760,1,-13,952.686,-0.815744,-0.338201,-0.469235,0.270092,0.113828,0.158761
280647,1,-13,2158.9,-0.745879,-0.661317,-0.0795228,0.248453,0.219526,0.0345087
282175,1,-13,3933.29,-0.782785,-0.543309,-0.303419,0.263744,0.178,0.0993301
285497,1,13,1126.27,-0.473469,-0.0921337,-0.875978,0.143712,0.0397008,0.298131
286956,1,-13,7358.73,-0.707207,-0.0344665,-0.706166,0.234923,0.0116292,0.236192
287661,1,-13,94.0674,-0.724587,-0.67365,-0.145495,0.243845,0.226676,0.0163894
290397,1,-13,701.029,-0.826734,-0.552205,-0.107615,0.276672,0.179497,0.048419
290696,1,-13,3799.73,-0.870541,-0.209245,-0.445392,0.291003,0.0695694,0.14693
290721,1,-13,993.193,-0.732255,-0.628878,-0.261371,0.267323,0.175039,0.094926
295118,1,-13,1428.05,-0.98376,-0.0889236,-0.155915,0.327741,0.0342261,0.0502531
299130,1,-13,1668.76,-0.993947,-0.0848617,-0.0697686,0.331679,0.0235372,0.0233704
301743,1,-13,2149.34,-0.883817,-0.466322,-0.0375602,0.291942,0.160502,0.0109526
302383,1,13,3630.0,-0.528173,-0.54805,-0.648594,0.172956,0.186372,0.215552
307152,1,13,13631.2,-0.657823,-0.567521,-0.495166,0.217309,0.191759,0.164671
307247,1,13,1575.62,-0.734753,-0.596191,-0.323564,0.249261,0.1888,0.115476
307284,1,13,4045.72,-0.863437,-0.345138,-0.367909,0.286829,0.113332,0.126476
312136,1,13,254.728,-0.751821,-0.517923,-0.408069,0.229349,0.205809,0.127093
317499,1,13,17628.9,-0.464996,-0.578765,-0.669933,0.153972,0.194255,0.222864
317722,1,13,1908.22,-0.51233,-0.328065,-0.793657,0.170319,0.109924,0.264611
317763,1,13,681.534,-0.413905,-0.045226,-0.909196,0.167205,0.020651,0.287623
317927,1,-13,2449.06,-0.990082,-0.126345,-0.0614367,0.329668,0.0449118,0.0203263
318945,1,13,1378.24,-0.691282,-0.414068,-0.59218,0.217611,0.147136,0.205202
328378,1,13,2249.09,-0.918858,-0.394284,0.0155317,0.305598,0.133054,-0.00418094
328968,1,-13,8514.37,-0.901466,-0.324009,-0.287014,0.301133,0.105337,0.0966126
329000,1,-13,656.21,-0.882583,-0.116896,-0.455393,0.286998,0.0367741,0.165502
336977,1,-13,759.037,-0.797025,-0.445237,-0.408063,0.271194,0.1331,0.140888
345012,1,-13,7885.93,-0.993634,-0.0393051,-0.105576,0.331124,0.0149287,0.0352878
346944,1,-13,1624.18,-0.924237,-0.229797,-0.304926,0.308526,0.077633,0.0994793
350164,1,13,528.674,-0.956698,-0.118678,-0.265791,0.318663,0.0312261,0.0926814
358299,1,-13,2724.57,-0.555905,-0.383332,-0.737581,0.180591,0.129699,0.248347
359058,1,-13,3666.19,-0.758109,-0.306449,-0.575638,0.253197,0.102271,0.191162
359351,1,13,360.603,-0.629174,-0.329041,-0.704182,0.228259,0.0694159,0.232788
364476,1,-13,9669.83,-0.726037,-0.680267,-0.100534,0.241569,0.227088,0.034448
365875,1,-13,2359.8,-0.670201,-0.596535,-0.441562,0.223031,0.197245,0.149876
367952,1,13,178.325,-0.90744,-0.373345,-0.192783,0.31903,0.0833349,0.0488505
369559,1,13,465.922,-0.861615,0.0355489,-0.506316,0.27538,0.0539609,0.179903
369626,1,13,588.65,-0.848841,-0.485393,-0.209434,0.292029,0.143327,0.0727156
375094,1,-13,43.0444,-0.704676,-0.709469,-0.0092283,0.288893,0.166288,-0.000700396
378957,1,-13,967.525,-0.944786,-0.323247,0.0537623,0.31948,0.0950438,-0.00325208
380257,1,-13,4591.26,-0.741393,-0.41442,-0.527818,0.2459,0.138965,0.177011
380357,1,13,730.551,-0.92763,-0.369852,-0.052076,0.306924,0.12789,0.0235206
381656,1,-13,1311.0,-0.918636,-0.361529,-0.15939,0.306527,0.119099,0.0544783
383444,1,13,9107.15,-0.863137,-0.412815,-0.290825,0.287303,0.138205,0.0973008
385370,1,-13,323.473,-0.811181,-0.0365149,-0.583653,0.292271,3.31162e-05,0.160277
